1.55987 -63.8428 -63.8428 1 1 0
1.56114 -63.8195 -63.8195 1 1 0
1.5624 -63.7961 -63.7961 1 1 0
1.56365 -63.7726 -63.7726 1 1 0
1.56489 -63.7491 -63.7491 1 1 0
1.56612 -63.7255 -63.7255 1 1 0
1.56734 -63.7019 -63.7019 1 1 0
1.56856 -63.6782 -63.6782 1 1 0
1.56976 -63.6544 -63.6544 1 1 0
1.57095 -63.6306 -63.6306 1 1 0
1.57214 -63.6067 -63.6067 1 1 0
1.57332 -63.5828 -63.5828 1 1 0
1.57448 -63.5588 -63.5588 1 1 0
1.57564 -63.5348 -63.5348 1 1 0
1.57679 -63.5107 -63.5107 1 1 0
1.57793 -63.4865 -63.4865 1 1 0
1.57906 -63.4623 -63.4623 1 1 0
1.58018 -63.438 -63.438 1 1 0
1.5813 -63.4137 -63.4137 1 1 0
1.5824 -63.3893 -63.3893 1 1 0
1.5835 -63.3649 -63.3649 1 1 0
1.58459 -63.3404 -63.3404 1 1 0
1.58566 -63.3158 -63.3158 1 1 0
1.58673 -63.2912 -63.2912 1 1 0
1.5878 -63.2665 -63.2665 1 1 0
1.58885 -63.2418 -63.2418 1 1 0
1.5899 -63.217 -63.217 1 1 0
1.59093 -63.1922 -63.1922 1 1 0
1.59196 -63.1673 -63.1673 1 1 0
1.59298 -63.1423 -63.1423 1 1 0
1.59399 -63.1173 -63.1173 1 1 0
1.595 -63.0922 -63.0922 1 1 0
1.59599 -63.0671 -63.0671 1 1 0
1.59698 -63.0419 -63.0419 1 1 0
1.59796 -63.0167 -63.0167 1 1 0
1.59893 -62.9914 -62.9914 1 1 0
1.5999 -62.966 -62.966 1 1 0
1.60085 -62.9406 -62.9406 1 1 0
1.6018 -62.9151 -62.9151 1 1 0
1.60274 -62.8896 -62.8896 1 1 0
1.60367 -62.864 -62.864 1 1 0
1.6046 -62.8383 -62.8383 1 1 0
1.60552 -62.8126 -62.8126 1 1 0
1.60643 -62.7869 -62.7869 1 1 0
1.60733 -62.7611 -62.7611 1 1 0
1.60822 -62.7352 -62.7352 1 1 0
1.60911 -62.7093 -62.7093 1 1 0
1.60999 -62.6833 -62.6833 1 1 0
1.61086 -62.6572 -62.6572 1 1 0
1.61173 -62.6311 -62.6311 1 1 0
1.61258 -62.6049 -62.6049 1 1 0
1.61343 -62.5787 -62.5787 1 1 0
1.61428 -62.5524 -62.5524 1 1 0
1.61511 -62.5261 -62.5261 1 1 0
1.61594 -62.4997 -62.4997 1 1 0
1.61676 -62.4733 -62.4733 1 1 0
1.61758 -62.4467 -62.4467 1 1 0
1.61838 -62.4202 -62.4202 1 1 0
1.61919 -62.3935 -62.3935 1 1 0
1.61998 -62.3669 -62.3669 1 1 0
1.62077 -62.3401 -62.3401 1 1 0
1.62155 -62.3133 -62.3133 1 1 0
1.62232 -62.2865 -62.2865 1 1 0
1.62308 -62.2595 -62.2595 1 1 0
1.62384 -62.2326 -62.2326 1 1 0
1.6246 -62.2055 -62.2055 1 1 0
1.62534 -62.1784 -62.1784 1 1 0
1.62608 -62.1513 -62.1513 1 1 0
1.62682 -62.1241 -62.1241 1 1 0
1.62754 -62.0968 -62.0968 1 1 0
1.62826 -62.0695 -62.0695 1 1 0
1.62898 -62.0421 -62.0421 1 1 0
1.62968 -62.0146 -62.0146 1 1 0
1.63038 -61.9871 -61.9871 1 1 0
1.63108 -61.9596 -61.9596 1 1 0
1.63177 -61.9319 -61.9319 1 1 0
1.63245 -61.9042 -61.9042 1 1 0
1.63312 -61.8765 -61.8765 1 1 0
1.63379 -61.8487 -61.8487 1 1 0
1.63446 -61.8208 -61.8208 1 1 0
1.63511 -61.7929 -61.7929 1 1 0
1.63576 -61.7649 -61.7649 1 1 0
1.63641 -61.7369 -61.7369 1 1 0
1.63705 -61.7088 -61.7088 1 1 0
1.63768 -61.6806 -61.6806 1 1 0
1.63831 -61.6524 -61.6524 1 1 0
1.63893 -61.6241 -61.6241 1 1 0
1.63955 -61.5957 -61.5957 1 1 0
1.64015 -61.5673 -61.5673 1 1 0
1.64076 -61.5388 -61.5388 1 1 0
1.64136 -61.5103 -61.5103 1 1 0
1.64195 -61.4817 -61.4817 1 1 0
1.64254 -61.453 -61.453 1 1 0
1.64312 -61.4243 -61.4243 1 1 0
1.64369 -61.3955 -61.3955 1 1 0
1.64426 -61.3667 -61.3667 1 1 0
1.64483 -61.3378 -61.3378 1 1 0
1.64538 -61.3088 -61.3088 1 1 0
1.64594 -61.2798 -61.2798 1 1 0
1.64648 -61.2507 -61.2507 1 1 0
1.64703 -61.2215 -61.2215 1 1 0
1.64756 -61.1923 -61.1923 1 1 0
1.6481 -61.163 -61.163 1 1 0
1.64862 -61.1337 -61.1337 1 1 0
1.64914 -61.1043 -61.1043 1 1 0
1.64966 -61.0748 -61.0748 1 1 0
1.65017 -61.0452 -61.0452 1 1 0
1.65067 -61.0156 -61.0156 1 1 0
1.65117 -60.986 -60.986 1 1 0
1.65167 -60.9562 -60.9562 1 1 0
1.65216 -60.9264 -60.9264 1 1 0
1.65264 -60.8966 -60.8966 1 1 0
1.65312 -60.8666 -60.8666 1 1 0
1.6536 -60.8366 -60.8366 1 1 0
1.65407 -60.8066 -60.8066 1 1 0
1.65453 -60.7764 -60.7764 1 1 0
1.65499 -60.7462 -60.7462 1 1 0
1.65545 -60.716 -60.716 1 1 0
1.6559 -60.6856 -60.6856 1 1 0
1.65634 -60.6552 -60.6552 1 1 0
1.65678 -60.6247 -60.6247 1 1 0
1.65722 -60.5942 -60.5942 1 1 0
1.65765 -60.5636 -60.5636 1 1 0
1.65807 -60.5329 -60.5329 1 1 0
1.65849 -60.5022 -60.5022 1 1 0
1.65891 -60.4714 -60.4714 1 1 0
1.65932 -60.4405 -60.4405 1 1 0
1.65973 -60.4095 -60.4095 1 1 0
1.66013 -60.3785 -60.3785 1 1 0
1.66053 -60.3474 -60.3474 1 1 0
1.66092 -60.3162 -60.3162 1 1 0
1.66131 -60.285 -60.285 1 1 0
1.6617 -60.2537 -60.2537 1 1 0
1.66208 -60.2223 -60.2223 1 1 0
1.66245 -60.1908 -60.1908 1 1 0
1.66282 -60.1593 -60.1593 1 1 0
1.66319 -60.1277 -60.1277 1 1 0
1.66355 -60.096 -60.096 1 1 0
1.66391 -60.0643 -60.0643 1 1 0
1.66426 -60.0324 -60.0324 1 1 0
1.66461 -60.0005 -60.0005 1 1 0
1.66496 -59.9686 -59.9686 1 1 0
1.6653 -59.9365 -59.9365 1 1 0
1.66563 -59.9044 -59.9044 1 1 0
1.66597 -59.8722 -59.8722 1 1 0
1.66629 -59.8399 -59.8399 1 1 0
1.66662 -59.8075 -59.8075 1 1 0
1.66694 -59.7751 -59.7751 1 1 0
1.66725 -59.7426 -59.7426 1 1 0
1.66756 -59.71 -59.71 1 1 0
1.66787 -59.6773 -59.6773 1 1 0
1.66817 -59.6446 -59.6446 1 1 0
1.66847 -59.6117 -59.6117 1 1 0
1.66877 -59.5788 -59.5788 1 1 0
1.66906 -59.5458 -59.5458 1 1 0
1.66935 -59.5127 -59.5127 1 1 0
1.66963 -59.4796 -59.4796 1 1 0
1.66991 -59.4464 -59.4464 1 1 0
1.67018 -59.413 -59.413 1 1 0
1.67045 -59.3796 -59.3796 1 1 0
1.67072 -59.3461 -59.3461 1 1 0
1.67098 -59.3126 -59.3126 1 1 0
1.67124 -59.2789 -59.2789 1 1 0
1.6715 -59.2452 -59.2452 1 1 0
1.67175 -59.2113 -59.2113 1 1 0
1.672 -59.1774 -59.1774 1 1 0
1.67224 -59.1434 -59.1434 1 1 0
1.67249 -59.1093 -59.1093 1 1 0
1.67272 -59.0752 -59.0752 1 1 0
1.67296 -59.0409 -59.0409 1 1 0
1.67319 -59.0065 -59.0065 1 1 0
1.67341 -58.9721 -58.9721 1 1 0
1.67363 -58.9376 -58.9376 1 1 0
1.67385 -58.9029 -58.9029 1 1 0
1.67407 -58.8682 -58.8682 1 1 0
1.67428 -58.8334 -58.8334 1 1 0
1.67449 -58.7985 -58.7985 1 1 0
1.67469 -58.7635 -58.7635 1 1 0
1.67489 -58.7284 -58.7284 1 1 0
1.67509 -58.6933 -58.6933 1 1 0
1.67528 -58.658 -58.658 1 1 0
1.67547 -58.6226 -58.6226 1 1 0
1.67566 -58.5871 -58.5871 1 1 0
1.67584 -58.5516 -58.5516 1 1 0
1.67602 -58.5159 -58.5159 1 1 0
1.6762 -58.4802 -58.4802 1 1 0
1.67637 -58.4443 -58.4443 1 1 0
1.67654 -58.4084 -58.4084 1 1 0
1.67671 -58.3723 -58.3723 1 1 0
1.67687 -58.3362 -58.3362 1 1 0
1.67703 -58.2999 -58.2999 1 1 0
1.67719 -58.2636 -58.2636 1 1 0
1.67734 -58.2272 -58.2272 1 1 0
1.67749 -58.1906 -58.1906 1 1 0
1.67764 -58.154 -58.154 1 1 0
1.67778 -58.1172 -58.1172 1 1 0
1.67792 -58.0804 -58.0804 1 1 0
1.67806 -58.0434 -58.0434 1 1 0
1.67819 -58.0064 -58.0064 1 1 0
1.67832 -57.9692 -57.9692 1 1 0
1.67845 -57.9319 -57.9319 1 1 0
1.67857 -57.8946 -57.8946 1 1 0
1.67869 -57.8571 -57.8571 1 1 0
1.67881 -57.8195 -57.8195 1 1 0
1.67893 -57.7818 -57.7818 1 1 0
1.67904 -57.744 -57.744 1 1 0
1.67915 -57.7062 -57.7062 1 1 0
1.67926 -57.6682 -57.6682 1 1 0
1.67936 -57.6301 -57.6301 1 1 0
1.67946 -57.5918 -57.5918 1 1 0
1.67956 -57.5535 -57.5535 1 1 0
1.67965 -57.5151 -57.5151 1 1 0
1.67974 -57.4766 -57.4766 1 1 0
1.67983 -57.4379 -57.4379 1 1 0
1.67992 -57.3992 -57.3992 1 1 0
1.68 -57.3604 -57.3604 1 1 0
